,id,date,store_nbr,family,sales,onpromotion
1047383,1047383,2014-08-12,46.0,PREPARED FOODS,163.437,0.0
1047384,1047384,2014-08-12,46.0,PRODUCE,7.0,0.0
1047385,1047385,2014-08-12,46.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047386,1047386,2014-08-12,46.0,SEAFOOD,26.547,0.0
1047387,1047387,2014-08-12,47.0,AUTOMOTIVE,17.0,0.0
1047388,1047388,2014-08-12,47.0,BABY CARE,0.0,0.0
1047389,1047389,2014-08-12,47.0,BEAUTY,9.0,0.0
1047390,1047390,2014-08-12,47.0,BEVERAGES,1784.0,1.0
1047391,1047391,2014-08-12,47.0,BOOKS,0.0,0.0
1047392,1047392,2014-08-12,47.0,BREAD/BAKERY,702.54,0.0
1047393,1047393,2014-08-12,47.0,CELEBRATION,0.0,0.0
1047394,1047394,2014-08-12,47.0,CLEANING,1406.0,3.0
1047395,1047395,2014-08-12,47.0,DAIRY,1061.0,0.0
1047396,1047396,2014-08-12,47.0,DELI,404.952,1.0
1047397,1047397,2014-08-12,47.0,EGGS,204.0,0.0
1047398,1047398,2014-08-12,47.0,FROZEN FOODS,174.0,1.0
1047399,1047399,2014-08-12,47.0,GROCERY I,5085.0,6.0
1047400,1047400,2014-08-12,47.0,GROCERY II,36.0,0.0
1047401,1047401,2014-08-12,47.0,HARDWARE,0.0,0.0
1047402,1047402,2014-08-12,47.0,HOME AND KITCHEN I,0.0,0.0
1047403,1047403,2014-08-12,47.0,HOME AND KITCHEN II,0.0,0.0
1047404,1047404,2014-08-12,47.0,HOME APPLIANCES,1.0,0.0
1047405,1047405,2014-08-12,47.0,HOME CARE,0.0,0.0
1047406,1047406,2014-08-12,47.0,LADIESWEAR,0.0,0.0
1047407,1047407,2014-08-12,47.0,LAWN AND GARDEN,8.0,0.0
1047408,1047408,2014-08-12,47.0,LINGERIE,0.0,0.0
1047409,"1047409,2014-08-12,47,""LIQUOR,WINE,BEER"",97.0,0",,,,,
1047410,1047410,2014-08-12,47.0,MAGAZINES,0.0,0.0
1047411,1047411,2014-08-12,47.0,MEATS,425.065,0.0
1047412,1047412,2014-08-12,47.0,PERSONAL CARE,374.0,0.0
1047413,1047413,2014-08-12,47.0,PET SUPPLIES,0.0,0.0
1047414,1047414,2014-08-12,47.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047415,1047415,2014-08-12,47.0,POULTRY,678.804,0.0
1047416,1047416,2014-08-12,47.0,PREPARED FOODS,171.83,0.0
1047417,1047417,2014-08-12,47.0,PRODUCE,2.0,0.0
1047418,1047418,2014-08-12,47.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047419,1047419,2014-08-12,47.0,SEAFOOD,39.906998,0.0
1047420,1047420,2014-08-12,48.0,AUTOMOTIVE,7.0,0.0
1047421,1047421,2014-08-12,48.0,BABY CARE,0.0,0.0
1047422,1047422,2014-08-12,48.0,BEAUTY,11.0,0.0
1047423,1047423,2014-08-12,48.0,BEVERAGES,1050.0,3.0
1047424,1047424,2014-08-12,48.0,BOOKS,0.0,0.0
1047425,1047425,2014-08-12,48.0,BREAD/BAKERY,446.388,0.0
1047426,1047426,2014-08-12,48.0,CELEBRATION,0.0,0.0
1047427,1047427,2014-08-12,48.0,CLEANING,1322.0,3.0
1047428,1047428,2014-08-12,48.0,DAIRY,689.0,1.0
1047429,1047429,2014-08-12,48.0,DELI,388.895,0.0
1047430,1047430,2014-08-12,48.0,EGGS,101.0,0.0
1047431,1047431,2014-08-12,48.0,FROZEN FOODS,108.697,2.0
1047432,1047432,2014-08-12,48.0,GROCERY I,4663.0,7.0
1047433,1047433,2014-08-12,48.0,GROCERY II,40.0,0.0
1047434,1047434,2014-08-12,48.0,HARDWARE,0.0,0.0
1047435,1047435,2014-08-12,48.0,HOME AND KITCHEN I,0.0,0.0
1047436,1047436,2014-08-12,48.0,HOME AND KITCHEN II,0.0,0.0
1047437,1047437,2014-08-12,48.0,HOME APPLIANCES,1.0,0.0
1047438,1047438,2014-08-12,48.0,HOME CARE,0.0,0.0
1047439,1047439,2014-08-12,48.0,LADIESWEAR,0.0,0.0
1047440,1047440,2014-08-12,48.0,LAWN AND GARDEN,0.0,0.0
1047441,1047441,2014-08-12,48.0,LINGERIE,2.0,0.0
1047442,"1047442,2014-08-12,48,""LIQUOR,WINE,BEER"",60.0,0",,,,,
1047443,1047443,2014-08-12,48.0,MAGAZINES,0.0,0.0
1047444,1047444,2014-08-12,48.0,MEATS,530.922,0.0
1047445,1047445,2014-08-12,48.0,PERSONAL CARE,402.0,1.0
1047446,1047446,2014-08-12,48.0,PET SUPPLIES,0.0,0.0
1047447,1047447,2014-08-12,48.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047448,1047448,2014-08-12,48.0,POULTRY,612.916,0.0
1047449,1047449,2014-08-12,48.0,PREPARED FOODS,85.054,0.0
1047450,1047450,2014-08-12,48.0,PRODUCE,0.0,0.0
1047451,1047451,2014-08-12,48.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047452,1047452,2014-08-12,48.0,SEAFOOD,20.447,0.0
1047453,1047453,2014-08-12,49.0,AUTOMOTIVE,9.0,0.0
1047454,1047454,2014-08-12,49.0,BABY CARE,0.0,0.0
1047455,1047455,2014-08-12,49.0,BEAUTY,6.0,0.0
1047456,1047456,2014-08-12,49.0,BEVERAGES,1720.0,3.0
1047457,1047457,2014-08-12,49.0,BOOKS,0.0,0.0
1047458,1047458,2014-08-12,49.0,BREAD/BAKERY,599.868,1.0
1047459,1047459,2014-08-12,49.0,CELEBRATION,0.0,0.0
1047460,1047460,2014-08-12,49.0,CLEANING,1037.0,5.0
1047461,1047461,2014-08-12,49.0,DAIRY,1009.0,0.0
1047462,1047462,2014-08-12,49.0,DELI,179.425,0.0
1047463,1047463,2014-08-12,49.0,EGGS,256.0,0.0
1047464,1047464,2014-08-12,49.0,FROZEN FOODS,186.756,1.0
1047465,1047465,2014-08-12,49.0,GROCERY I,3694.0,9.0
1047466,1047466,2014-08-12,49.0,GROCERY II,41.0,0.0
1047467,1047467,2014-08-12,49.0,HARDWARE,0.0,0.0
1047468,1047468,2014-08-12,49.0,HOME AND KITCHEN I,0.0,0.0
1047469,1047469,2014-08-12,49.0,HOME AND KITCHEN II,0.0,0.0
1047470,1047470,2014-08-12,49.0,HOME APPLIANCES,2.0,0.0
1047471,1047471,2014-08-12,49.0,HOME CARE,0.0,0.0
1047472,1047472,2014-08-12,49.0,LADIESWEAR,0.0,0.0
1047473,1047473,2014-08-12,49.0,LAWN AND GARDEN,6.0,0.0
1047474,1047474,2014-08-12,49.0,LINGERIE,6.0,0.0
1047475,"1047475,2014-08-12,49,""LIQUOR,WINE,BEER"",71.0,0",,,,,
1047476,1047476,2014-08-12,49.0,MAGAZINES,0.0,0.0
1047477,1047477,2014-08-12,49.0,MEATS,416.372,0.0
1047478,1047478,2014-08-12,49.0,PERSONAL CARE,214.0,0.0
1047479,1047479,2014-08-12,49.0,PET SUPPLIES,0.0,0.0
1047480,1047480,2014-08-12,49.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047481,1047481,2014-08-12,49.0,POULTRY,626.39,0.0
1047482,1047482,2014-08-12,49.0,PREPARED FOODS,194.289,0.0
1047483,1047483,2014-08-12,49.0,PRODUCE,9.0,0.0
1047484,1047484,2014-08-12,49.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047485,1047485,2014-08-12,49.0,SEAFOOD,55.977,0.0
1047486,1047486,2014-08-12,5.0,AUTOMOTIVE,10.0,0.0
1047487,1047487,2014-08-12,5.0,BABY CARE,0.0,0.0
1047488,1047488,2014-08-12,5.0,BEAUTY,3.0,0.0
1047489,1047489,2014-08-12,5.0,BEVERAGES,786.0,3.0
1047490,1047490,2014-08-12,5.0,BOOKS,0.0,0.0
1047491,1047491,2014-08-12,5.0,BREAD/BAKERY,472.408,0.0
1047492,1047492,2014-08-12,5.0,CELEBRATION,0.0,0.0
1047493,1047493,2014-08-12,5.0,CLEANING,942.0,1.0
1047494,1047494,2014-08-12,5.0,DAIRY,548.0,1.0
1047495,1047495,2014-08-12,5.0,DELI,223.709,0.0
1047496,1047496,2014-08-12,5.0,EGGS,123.0,0.0
1047497,1047497,2014-08-12,5.0,FROZEN FOODS,72.443,0.0
1047498,1047498,2014-08-12,5.0,GROCERY I,3023.0,9.0
1047499,1047499,2014-08-12,5.0,GROCERY II,18.0,0.0
1047500,1047500,2014-08-12,5.0,HARDWARE,0.0,0.0
1047501,1047501,2014-08-12,5.0,HOME AND KITCHEN I,0.0,0.0
1047502,1047502,2014-08-12,5.0,HOME AND KITCHEN II,0.0,0.0
1047503,1047503,2014-08-12,5.0,HOME APPLIANCES,0.0,0.0
1047504,1047504,2014-08-12,5.0,HOME CARE,0.0,0.0
1047505,1047505,2014-08-12,5.0,LADIESWEAR,0.0,0.0
1047506,1047506,2014-08-12,5.0,LAWN AND GARDEN,1.0,0.0
1047507,1047507,2014-08-12,5.0,LINGERIE,9.0,0.0
1047508,"1047508,2014-08-12,5,""LIQUOR,WINE,BEER"",25.0,0",,,,,
1047509,1047509,2014-08-12,5.0,MAGAZINES,0.0,0.0
1047510,1047510,2014-08-12,5.0,MEATS,286.076,0.0
1047511,1047511,2014-08-12,5.0,PERSONAL CARE,241.0,1.0
1047512,1047512,2014-08-12,5.0,PET SUPPLIES,0.0,0.0
1047513,1047513,2014-08-12,5.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047514,1047514,2014-08-12,5.0,POULTRY,238.511,1.0
1047515,1047515,2014-08-12,5.0,PREPARED FOODS,102.672,0.0
1047516,1047516,2014-08-12,5.0,PRODUCE,2.0,0.0
1047517,1047517,2014-08-12,5.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047518,1047518,2014-08-12,5.0,SEAFOOD,7.298,0.0
1047519,1047519,2014-08-12,50.0,AUTOMOTIVE,14.0,0.0
1047520,1047520,2014-08-12,50.0,BABY CARE,0.0,0.0
1047521,1047521,2014-08-12,50.0,BEAUTY,10.0,0.0
1047522,1047522,2014-08-12,50.0,BEVERAGES,1026.0,1.0
1047523,1047523,2014-08-12,50.0,BOOKS,0.0,0.0
1047524,1047524,2014-08-12,50.0,BREAD/BAKERY,464.482,1.0
1047525,1047525,2014-08-12,50.0,CELEBRATION,0.0,0.0
1047526,1047526,2014-08-12,50.0,CLEANING,1247.0,2.0
1047527,1047527,2014-08-12,50.0,DAIRY,805.0,1.0
1047528,1047528,2014-08-12,50.0,DELI,374.165,0.0
1047529,1047529,2014-08-12,50.0,EGGS,106.0,0.0
1047530,1047530,2014-08-12,50.0,FROZEN FOODS,120.0,1.0
1047531,1047531,2014-08-12,50.0,GROCERY I,4756.0,10.0
1047532,1047532,2014-08-12,50.0,GROCERY II,38.0,0.0
1047533,1047533,2014-08-12,50.0,HARDWARE,0.0,0.0
1047534,1047534,2014-08-12,50.0,HOME AND KITCHEN I,0.0,0.0
1047535,1047535,2014-08-12,50.0,HOME AND KITCHEN II,0.0,0.0
1047536,1047536,2014-08-12,50.0,HOME APPLIANCES,1.0,0.0
1047537,1047537,2014-08-12,50.0,HOME CARE,0.0,0.0
1047538,1047538,2014-08-12,50.0,LADIESWEAR,0.0,0.0
1047539,1047539,2014-08-12,50.0,LAWN AND GARDEN,3.0,0.0
1047540,1047540,2014-08-12,50.0,LINGERIE,2.0,0.0
1047541,"1047541,2014-08-12,50,""LIQUOR,WINE,BEER"",45.0,0",,,,,
1047542,1047542,2014-08-12,50.0,MAGAZINES,0.0,0.0
1047543,1047543,2014-08-12,50.0,MEATS,424.249,1.0
1047544,1047544,2014-08-12,50.0,PERSONAL CARE,413.0,0.0
1047545,1047545,2014-08-12,50.0,PET SUPPLIES,0.0,0.0
1047546,1047546,2014-08-12,50.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047547,1047547,2014-08-12,50.0,POULTRY,425.593,0.0
1047548,1047548,2014-08-12,50.0,PREPARED FOODS,87.862,0.0
1047549,1047549,2014-08-12,50.0,PRODUCE,3.0,0.0
1047550,1047550,2014-08-12,50.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047551,1047551,2014-08-12,50.0,SEAFOOD,19.373,0.0
1047552,1047552,2014-08-12,51.0,AUTOMOTIVE,3.0,0.0
1047553,1047553,2014-08-12,51.0,BABY CARE,0.0,0.0
1047554,1047554,2014-08-12,51.0,BEAUTY,1.0,0.0
1047555,1047555,2014-08-12,51.0,BEVERAGES,2222.0,0.0
1047556,1047556,2014-08-12,51.0,BOOKS,0.0,0.0
1047557,1047557,2014-08-12,51.0,BREAD/BAKERY,666.744,0.0
1047558,1047558,2014-08-12,51.0,CELEBRATION,0.0,0.0
1047559,1047559,2014-08-12,51.0,CLEANING,892.0,2.0
1047560,1047560,2014-08-12,51.0,DAIRY,1105.0,0.0
1047561,1047561,2014-08-12,51.0,DELI,174.67,0.0
1047562,1047562,2014-08-12,51.0,EGGS,250.0,0.0
1047563,1047563,2014-08-12,51.0,FROZEN FOODS,157.634,0.0
1047564,1047564,2014-08-12,51.0,GROCERY I,3527.0,6.0
1047565,1047565,2014-08-12,51.0,GROCERY II,29.0,0.0
1047566,1047566,2014-08-12,51.0,HARDWARE,0.0,0.0
1047567,1047567,2014-08-12,51.0,HOME AND KITCHEN I,0.0,0.0
1047568,1047568,2014-08-12,51.0,HOME AND KITCHEN II,0.0,0.0
1047569,1047569,2014-08-12,51.0,HOME APPLIANCES,0.0,0.0
1047570,1047570,2014-08-12,51.0,HOME CARE,0.0,0.0
1047571,1047571,2014-08-12,51.0,LADIESWEAR,0.0,0.0
1047572,1047572,2014-08-12,51.0,LAWN AND GARDEN,14.0,0.0
1047573,1047573,2014-08-12,51.0,LINGERIE,5.0,0.0
1047574,"1047574,2014-08-12,51,""LIQUOR,WINE,BEER"",86.0,0",,,,,
1047575,1047575,2014-08-12,51.0,MAGAZINES,0.0,0.0
1047576,1047576,2014-08-12,51.0,MEATS,508.262,0.0
1047577,1047577,2014-08-12,51.0,PERSONAL CARE,155.0,0.0
1047578,1047578,2014-08-12,51.0,PET SUPPLIES,0.0,0.0
1047579,1047579,2014-08-12,51.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047580,1047580,2014-08-12,51.0,POULTRY,604.607,0.0
1047581,1047581,2014-08-12,51.0,PREPARED FOODS,113.311,0.0
1047582,1047582,2014-08-12,51.0,PRODUCE,7.0,0.0
1047583,1047583,2014-08-12,51.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047584,1047584,2014-08-12,51.0,SEAFOOD,30.992,0.0
1047585,1047585,2014-08-12,52.0,AUTOMOTIVE,0.0,0.0
1047586,1047586,2014-08-12,52.0,BABY CARE,0.0,0.0
1047587,1047587,2014-08-12,52.0,BEAUTY,0.0,0.0
1047588,1047588,2014-08-12,52.0,BEVERAGES,0.0,0.0
1047589,1047589,2014-08-12,52.0,BOOKS,0.0,0.0
1047590,1047590,2014-08-12,52.0,BREAD/BAKERY,0.0,0.0
1047591,1047591,2014-08-12,52.0,CELEBRATION,0.0,0.0
1047592,1047592,2014-08-12,52.0,CLEANING,0.0,0.0
1047593,1047593,2014-08-12,52.0,DAIRY,0.0,0.0
1047594,1047594,2014-08-12,52.0,DELI,0.0,0.0
1047595,1047595,2014-08-12,52.0,EGGS,0.0,0.0
1047596,1047596,2014-08-12,52.0,FROZEN FOODS,0.0,0.0
1047597,1047597,2014-08-12,52.0,GROCERY I,0.0,0.0
1047598,1047598,2014-08-12,52.0,GROCERY II,0.0,0.0
1047599,1047599,2014-08-12,52.0,HARDWARE,0.0,0.0
1047600,1047600,2014-08-12,52.0,HOME AND KITCHEN I,0.0,0.0
1047601,1047601,2014-08-12,52.0,HOME AND KITCHEN II,0.0,0.0
1047602,1047602,2014-08-12,52.0,HOME APPLIANCES,0.0,0.0
1047603,1047603,2014-08-12,52.0,HOME CARE,0.0,0.0
1047604,1047604,2014-08-12,52.0,LADIESWEAR,0.0,0.0
1047605,1047605,2014-08-12,52.0,LAWN AND GARDEN,0.0,0.0
1047606,1047606,2014-08-12,52.0,LINGERIE,0.0,0.0
1047607,"1047607,2014-08-12,52,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1047608,1047608,2014-08-12,52.0,MAGAZINES,0.0,0.0
1047609,1047609,2014-08-12,52.0,MEATS,0.0,0.0
1047610,1047610,2014-08-12,52.0,PERSONAL CARE,0.0,0.0
1047611,1047611,2014-08-12,52.0,PET SUPPLIES,0.0,0.0
1047612,1047612,2014-08-12,52.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047613,1047613,2014-08-12,52.0,POULTRY,0.0,0.0
1047614,1047614,2014-08-12,52.0,PREPARED FOODS,0.0,0.0
1047615,1047615,2014-08-12,52.0,PRODUCE,0.0,0.0
1047616,1047616,2014-08-12,52.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047617,1047617,2014-08-12,52.0,SEAFOOD,0.0,0.0
1047618,1047618,2014-08-12,53.0,AUTOMOTIVE,3.0,0.0
1047619,1047619,2014-08-12,53.0,BABY CARE,0.0,0.0
1047620,1047620,2014-08-12,53.0,BEAUTY,0.0,0.0
1047621,1047621,2014-08-12,53.0,BEVERAGES,357.0,1.0
1047622,1047622,2014-08-12,53.0,BOOKS,0.0,0.0
1047623,1047623,2014-08-12,53.0,BREAD/BAKERY,259.231,0.0
1047624,1047624,2014-08-12,53.0,CELEBRATION,0.0,0.0
1047625,1047625,2014-08-12,53.0,CLEANING,402.0,0.0
1047626,1047626,2014-08-12,53.0,DAIRY,231.0,0.0
1047627,1047627,2014-08-12,53.0,DELI,91.686,0.0
1047628,1047628,2014-08-12,53.0,EGGS,58.0,0.0
1047629,1047629,2014-08-12,53.0,FROZEN FOODS,33.0,0.0
1047630,1047630,2014-08-12,53.0,GROCERY I,1180.0,6.0
1047631,1047631,2014-08-12,53.0,GROCERY II,4.0,0.0
1047632,1047632,2014-08-12,53.0,HARDWARE,1.0,0.0
1047633,1047633,2014-08-12,53.0,HOME AND KITCHEN I,0.0,0.0
1047634,1047634,2014-08-12,53.0,HOME AND KITCHEN II,0.0,0.0
1047635,1047635,2014-08-12,53.0,HOME APPLIANCES,0.0,0.0
1047636,1047636,2014-08-12,53.0,HOME CARE,0.0,0.0
1047637,1047637,2014-08-12,53.0,LADIESWEAR,0.0,0.0
1047638,1047638,2014-08-12,53.0,LAWN AND GARDEN,0.0,0.0
1047639,1047639,2014-08-12,53.0,LINGERIE,11.0,0.0
1047640,"1047640,2014-08-12,53,""LIQUOR,WINE,BEER"",33.0,0",,,,,
1047641,1047641,2014-08-12,53.0,MAGAZINES,0.0,0.0
1047642,1047642,2014-08-12,53.0,MEATS,108.242,0.0
1047643,1047643,2014-08-12,53.0,PERSONAL CARE,79.0,0.0
1047644,1047644,2014-08-12,53.0,PET SUPPLIES,0.0,0.0
1047645,1047645,2014-08-12,53.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047646,1047646,2014-08-12,53.0,POULTRY,99.208,0.0
1047647,1047647,2014-08-12,53.0,PREPARED FOODS,43.666,0.0
1047648,1047648,2014-08-12,53.0,PRODUCE,2.0,0.0
1047649,1047649,2014-08-12,53.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047650,1047650,2014-08-12,53.0,SEAFOOD,0.0,0.0
1047651,1047651,2014-08-12,54.0,AUTOMOTIVE,2.0,0.0
1047652,1047652,2014-08-12,54.0,BABY CARE,0.0,0.0
1047653,1047653,2014-08-12,54.0,BEAUTY,0.0,0.0
1047654,1047654,2014-08-12,54.0,BEVERAGES,579.0,2.0
1047655,1047655,2014-08-12,54.0,BOOKS,0.0,0.0
1047656,1047656,2014-08-12,54.0,BREAD/BAKERY,231.0,0.0
1047657,1047657,2014-08-12,54.0,CELEBRATION,0.0,0.0
1047658,1047658,2014-08-12,54.0,CLEANING,717.0,0.0
1047659,1047659,2014-08-12,54.0,DAIRY,109.0,0.0
1047660,1047660,2014-08-12,54.0,DELI,150.0,0.0
1047661,1047661,2014-08-12,54.0,EGGS,83.0,0.0
1047662,1047662,2014-08-12,54.0,FROZEN FOODS,18.0,0.0
1047663,1047663,2014-08-12,54.0,GROCERY I,1819.0,1.0
1047664,1047664,2014-08-12,54.0,GROCERY II,8.0,0.0
1047665,1047665,2014-08-12,54.0,HARDWARE,1.0,0.0
1047666,1047666,2014-08-12,54.0,HOME AND KITCHEN I,0.0,0.0
1047667,1047667,2014-08-12,54.0,HOME AND KITCHEN II,0.0,0.0
1047668,1047668,2014-08-12,54.0,HOME APPLIANCES,0.0,0.0
1047669,1047669,2014-08-12,54.0,HOME CARE,0.0,0.0
1047670,1047670,2014-08-12,54.0,LADIESWEAR,0.0,0.0
1047671,1047671,2014-08-12,54.0,LAWN AND GARDEN,0.0,0.0
1047672,1047672,2014-08-12,54.0,LINGERIE,5.0,0.0
1047673,"1047673,2014-08-12,54,""LIQUOR,WINE,BEER"",1.0,0",,,,,
1047674,1047674,2014-08-12,54.0,MAGAZINES,0.0,0.0
1047675,1047675,2014-08-12,54.0,MEATS,35.527,0.0
1047676,1047676,2014-08-12,54.0,PERSONAL CARE,103.0,0.0
1047677,1047677,2014-08-12,54.0,PET SUPPLIES,0.0,0.0
1047678,1047678,2014-08-12,54.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047679,1047679,2014-08-12,54.0,POULTRY,43.287,0.0
1047680,1047680,2014-08-12,54.0,PREPARED FOODS,63.0,0.0
1047681,1047681,2014-08-12,54.0,PRODUCE,0.0,0.0
1047682,1047682,2014-08-12,54.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047683,1047683,2014-08-12,54.0,SEAFOOD,0.0,0.0
1047684,1047684,2014-08-12,6.0,AUTOMOTIVE,0.0,0.0
1047685,1047685,2014-08-12,6.0,BABY CARE,0.0,0.0
1047686,1047686,2014-08-12,6.0,BEAUTY,4.0,0.0
1047687,1047687,2014-08-12,6.0,BEVERAGES,1069.0,0.0
1047688,1047688,2014-08-12,6.0,BOOKS,0.0,0.0
1047689,1047689,2014-08-12,6.0,BREAD/BAKERY,498.774,1.0
1047690,1047690,2014-08-12,6.0,CELEBRATION,0.0,0.0
1047691,1047691,2014-08-12,6.0,CLEANING,892.0,3.0
1047692,1047692,2014-08-12,6.0,DAIRY,572.0,1.0
1047693,1047693,2014-08-12,6.0,DELI,219.954,1.0
1047694,1047694,2014-08-12,6.0,EGGS,147.0,0.0
1047695,1047695,2014-08-12,6.0,FROZEN FOODS,124.0,1.0
1047696,1047696,2014-08-12,6.0,GROCERY I,2979.0,9.0
1047697,1047697,2014-08-12,6.0,GROCERY II,28.0,0.0
1047698,1047698,2014-08-12,6.0,HARDWARE,1.0,0.0
1047699,1047699,2014-08-12,6.0,HOME AND KITCHEN I,0.0,0.0
1047700,1047700,2014-08-12,6.0,HOME AND KITCHEN II,0.0,0.0
1047701,1047701,2014-08-12,6.0,HOME APPLIANCES,0.0,0.0
1047702,1047702,2014-08-12,6.0,HOME CARE,0.0,0.0
1047703,1047703,2014-08-12,6.0,LADIESWEAR,0.0,0.0
1047704,1047704,2014-08-12,6.0,LAWN AND GARDEN,4.0,0.0
1047705,1047705,2014-08-12,6.0,LINGERIE,9.0,0.0
1047706,"1047706,2014-08-12,6,""LIQUOR,WINE,BEER"",40.0,0",,,,,
1047707,1047707,2014-08-12,6.0,MAGAZINES,0.0,0.0
1047708,1047708,2014-08-12,6.0,MEATS,373.471,1.0
1047709,1047709,2014-08-12,6.0,PERSONAL CARE,212.0,0.0
1047710,1047710,2014-08-12,6.0,PET SUPPLIES,0.0,0.0
1047711,1047711,2014-08-12,6.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047712,1047712,2014-08-12,6.0,POULTRY,487.086,1.0
1047713,1047713,2014-08-12,6.0,PREPARED FOODS,103.023,0.0
1047714,1047714,2014-08-12,6.0,PRODUCE,6.0,0.0
1047715,1047715,2014-08-12,6.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047716,1047716,2014-08-12,6.0,SEAFOOD,30.362999,0.0
1047717,1047717,2014-08-12,7.0,AUTOMOTIVE,0.0,0.0
1047718,1047718,2014-08-12,7.0,BABY CARE,0.0,0.0
1047719,1047719,2014-08-12,7.0,BEAUTY,1.0,0.0
1047720,1047720,2014-08-12,7.0,BEVERAGES,1572.0,3.0
1047721,1047721,2014-08-12,7.0,BOOKS,0.0,0.0
1047722,1047722,2014-08-12,7.0,BREAD/BAKERY,608.827,1.0
1047723,1047723,2014-08-12,7.0,CELEBRATION,0.0,0.0
1047724,1047724,2014-08-12,7.0,CLEANING,1001.0,2.0
1047725,1047725,2014-08-12,7.0,DAIRY,761.0,0.0
1047726,1047726,2014-08-12,7.0,DELI,130.465,0.0
1047727,1047727,2014-08-12,7.0,EGGS,269.0,0.0
1047728,1047728,2014-08-12,7.0,FROZEN FOODS,215.377,0.0
1047729,1047729,2014-08-12,7.0,GROCERY I,2945.0,13.0
1047730,1047730,2014-08-12,7.0,GROCERY II,31.0,0.0
1047731,1047731,2014-08-12,7.0,HARDWARE,1.0,0.0
1047732,1047732,2014-08-12,7.0,HOME AND KITCHEN I,0.0,0.0
1047733,1047733,2014-08-12,7.0,HOME AND KITCHEN II,0.0,0.0
1047734,1047734,2014-08-12,7.0,HOME APPLIANCES,0.0,0.0
1047735,1047735,2014-08-12,7.0,HOME CARE,0.0,0.0
1047736,1047736,2014-08-12,7.0,LADIESWEAR,0.0,0.0
1047737,1047737,2014-08-12,7.0,LAWN AND GARDEN,10.0,0.0
1047738,1047738,2014-08-12,7.0,LINGERIE,5.0,0.0
1047739,"1047739,2014-08-12,7,""LIQUOR,WINE,BEER"",83.0,0",,,,,
1047740,1047740,2014-08-12,7.0,MAGAZINES,0.0,0.0
1047741,1047741,2014-08-12,7.0,MEATS,409.21,0.0
1047742,1047742,2014-08-12,7.0,PERSONAL CARE,169.0,0.0
1047743,1047743,2014-08-12,7.0,PET SUPPLIES,0.0,0.0
1047744,1047744,2014-08-12,7.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047745,1047745,2014-08-12,7.0,POULTRY,553.355,0.0
1047746,1047746,2014-08-12,7.0,PREPARED FOODS,121.37,0.0
1047747,1047747,2014-08-12,7.0,PRODUCE,4.0,0.0
1047748,1047748,2014-08-12,7.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047749,1047749,2014-08-12,7.0,SEAFOOD,5.0,0.0
1047750,1047750,2014-08-12,8.0,AUTOMOTIVE,7.0,0.0
1047751,1047751,2014-08-12,8.0,BABY CARE,0.0,0.0
1047752,1047752,2014-08-12,8.0,BEAUTY,9.0,0.0
1047753,1047753,2014-08-12,8.0,BEVERAGES,1542.0,2.0
1047754,1047754,2014-08-12,8.0,BOOKS,0.0,0.0
1047755,1047755,2014-08-12,8.0,BREAD/BAKERY,564.48,0.0
1047756,1047756,2014-08-12,8.0,CELEBRATION,0.0,0.0
1047757,1047757,2014-08-12,8.0,CLEANING,888.0,2.0
1047758,1047758,2014-08-12,8.0,DAIRY,991.0,0.0
1047759,1047759,2014-08-12,8.0,DELI,158.284,0.0
1047760,1047760,2014-08-12,8.0,EGGS,287.0,0.0
1047761,1047761,2014-08-12,8.0,FROZEN FOODS,138.0,1.0
1047762,1047762,2014-08-12,8.0,GROCERY I,3357.0,7.0
1047763,1047763,2014-08-12,8.0,GROCERY II,38.0,0.0
1047764,1047764,2014-08-12,8.0,HARDWARE,0.0,0.0
1047765,1047765,2014-08-12,8.0,HOME AND KITCHEN I,0.0,0.0
1047766,1047766,2014-08-12,8.0,HOME AND KITCHEN II,0.0,0.0
1047767,1047767,2014-08-12,8.0,HOME APPLIANCES,1.0,0.0
