location,indicator,subject,measure,frequency,time,value
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2018,1.58628890042399
THA,MEATCONSUMP,BEEF,THND_TONNE,A,1993,337.227089746094
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2000,29.5643113709878
BRA,MEATCONSUMP,BEEF,THND_TONNE,A,2009,7111.0047373176
PHL,MEATCONSUMP,PIG,KG_CAP,A,2012,14.0123363706788
VNM,MEATCONSUMP,BEEF,THND_TONNE,A,2017,1442.48508535156
PAK,MEATCONSUMP,POULTRY,KG_CAP,A,2028,6.43163183519471
CHL,MEATCONSUMP,BEEF,THND_TONNE,A,2004,360.592079980469
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2002,13.7269041687755
COL,MEATCONSUMP,BEEF,KG_CAP,A,1997,13.8546014868761
EGY,MEATCONSUMP,PIG,KG_CAP,A,1999,0.0346328670477642
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.0192650938369855
PAK,MEATCONSUMP,POULTRY,KG_CAP,A,2012,4.22372180322593
SAU,MEATCONSUMP,SHEEP,KG_CAP,A,2005,6.18441968374213
ARG,MEATCONSUMP,BEEF,KG_CAP,A,2011,37.8610980433748
PER,MEATCONSUMP,POULTRY,THND_TONNE,A,2026,1942.82748923268
ISR,MEATCONSUMP,POULTRY,THND_TONNE,A,2016,633.955056054688
ARG,MEATCONSUMP,PIG,THND_TONNE,A,2018,620.982875692308
UKR,MEATCONSUMP,SHEEP,THND_TONNE,A,2018,13.8031004501343
IRN,MEATCONSUMP,PIG,THND_TONNE,A,1995,0.0001900000013643
SAU,MEATCONSUMP,PIG,KG_CAP,A,1998,7.4538071844e-06
IDN,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,140.90309987793
THA,MEATCONSUMP,POULTRY,THND_TONNE,A,1997,840.284096582031
BRA,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.542713601719601
IDN,MEATCONSUMP,BEEF,THND_TONNE,A,1990,305.855110986328
ETH,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,59.2300995422363
MYS,MEATCONSUMP,PIG,THND_TONNE,A,2011,227.143105371094
GBR,MEATCONSUMP,SHEEP,KG_CAP,A,1997,1.5082265273e-06
ZAF,MEATCONSUMP,BEEF,KG_CAP,A,2024,13.4585344648215
IRN,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,399.112099511719
NGA,MEATCONSUMP,POULTRY,KG_CAP,A,1994,1.4036637470765
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2022,19944.1642083189
GBR,MEATCONSUMP,BEEF,KG_CAP,A,2024,11.7394445325287
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2017,18.0733324180365
SAU,MEATCONSUMP,BEEF,THND_TONNE,A,2026,233.164015417045
ZAF,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,2380.6564339158
USA,MEATCONSUMP,POULTRY,KG_CAP,A,2024,49.6049530455743
IDN,MEATCONSUMP,BEEF,KG_CAP,A,1993,1.47474949253718
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2000,1.62446723822713
MEX,MEATCONSUMP,POULTRY,THND_TONNE,A,1993,1143.7741
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2001,6.53280704057036
UKR,MEATCONSUMP,BEEF,KG_CAP,A,2012,5.79497546358654
ZAF,MEATCONSUMP,SHEEP,KG_CAP,A,2020,2.62139525632956
IDN,MEATCONSUMP,BEEF,THND_TONNE,A,2014,633.226052148438
CHE,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,12.4170997862936
IND,MEATCONSUMP,PIG,THND_TONNE,A,2028,304.266419569745
EU27,MEATCONSUMP,PIG,KG_CAP,A,1996,1.829431744e-07
OECD,MEATCONSUMP,POULTRY,KG_CAP,A,2014,27.709915706452
ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,50.3024077319382
COL,MEATCONSUMP,BEEF,THND_TONNE,A,2007,776.024086816406
WLD,MEATCONSUMP,PIG,KG_CAP,A,1994,7.98598554560875
PRY,MEATCONSUMP,PIG,KG_CAP,A,2028,22.4052117328531
CHL,MEATCONSUMP,BEEF,KG_CAP,A,2014,17.5897026648141
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2012,22.1162296205956
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2004,16.0927235988702
COL,MEATCONSUMP,BEEF,THND_TONNE,A,2003,638.390114648438
BRICS,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.939400390012828
PAK,MEATCONSUMP,PIG,KG_CAP,A,2014,7.987226961e-07
PHL,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,67.3136702854755
USA,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,19766.1380870353
PAK,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,1305.92307363281
NGA,MEATCONSUMP,PIG,THND_TONNE,A,1993,117.006096704102
JPN,MEATCONSUMP,PIG,KG_CAP,A,2013,14.4895206254923
USA,MEATCONSUMP,POULTRY,KG_CAP,A,2000,43.1857121123014
PRY,MEATCONSUMP,PIG,THND_TONNE,A,2016,188.828102929688
CHE,MEATCONSUMP,PIG,THND_TONNE,A,2018,247.0001
ISR,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,6.85009990463257
OECD,MEATCONSUMP,BEEF,THND_TONNE,A,2022,28455.5400601771
JPN,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,105.1201
BRA,MEATCONSUMP,BEEF,KG_CAP,A,2003,29.5864301712676
PAK,MEATCONSUMP,POULTRY,KG_CAP,A,1990,1.31335722267935
SAU,MEATCONSUMP,PIG,KG_CAP,A,2012,0.246609019249949
ZAF,MEATCONSUMP,BEEF,KG_CAP,A,2018,12.2466430622413
SAU,MEATCONSUMP,PIG,THND_TONNE,A,1998,0.0001900000013643
KOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2021,1092.11213005919
TUR,MEATCONSUMP,SHEEP,KG_CAP,A,2011,3.54106581811564
NOR,MEATCONSUMP,POULTRY,KG_CAP,A,2017,17.0616613511076
BRICS,MEATCONSUMP,POULTRY,THND_TONNE,A,2017,38733.0910944863
KOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,1186.72748928387
AUS,MEATCONSUMP,PIG,KG_CAP,A,2018,21.9064436513338
CHN,MEATCONSUMP,BEEF,THND_TONNE,A,2017,7173.91309438477
KAZ,MEATCONSUMP,PIG,THND_TONNE,A,1997,84.2840965820313
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2026,147.09155192053
CHL,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,12.2470997406006
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.377812144680016
ARG,MEATCONSUMP,BEEF,KG_CAP,A,2003,41.6216528257244
BRA,MEATCONSUMP,BEEF,THND_TONNE,A,1994,5297.50698453869
VNM,MEATCONSUMP,BEEF,THND_TONNE,A,2012,845.422097070313
ZAF,MEATCONSUMP,BEEF,KG_CAP,A,2010,12.0232394363211
VNM,MEATCONSUMP,BEEF,THND_TONNE,A,1996,175.600090844727
IND,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.462982750521089
PER,MEATCONSUMP,PIG,THND_TONNE,A,2017,169.196099145508
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,1992,4.15922282638839
PER,MEATCONSUMP,SHEEP,KG_CAP,A,2000,1.27717239866124
COL,MEATCONSUMP,PIG,THND_TONNE,A,2027,641.15014322193
EU27,MEATCONSUMP,SHEEP,KG_CAP,A,1999,2.057822598e-07
MYS,MEATCONSUMP,BEEF,THND_TONNE,A,2008,164.890084130859
PAK,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,455.275093896484
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.531272769326295
ZAF,MEATCONSUMP,PIG,KG_CAP,A,2004,3.00467541508475
EGY,MEATCONSUMP,PIG,THND_TONNE,A,2014,0.515099985694885
IRN,MEATCONSUMP,POULTRY,KG_CAP,A,1999,10.2108710153871
GBR,MEATCONSUMP,BEEF,KG_CAP,A,2019,11.6668055859047
SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,1995,565.801125390625
UKR,MEATCONSUMP,POULTRY,KG_CAP,A,2003,8.22403983589346
CHN,MEATCONSUMP,BEEF,THND_TONNE,A,1991,1278.73203359375
GBR,MEATCONSUMP,PIG,THND_TONNE,A,1998,0.0001
CAN,MEATCONSUMP,PIG,KG_CAP,A,1994,22.2403657690083
PAK,MEATCONSUMP,BEEF,THND_TONNE,A,1993,767.640114648438
CHE,MEATCONSUMP,POULTRY,KG_CAP,A,1998,10.9308647265943
BRA,MEATCONSUMP,PIG,THND_TONNE,A,2022,3532.25218426152
OECD,MEATCONSUMP,BEEF,THND_TONNE,A,2011,26399.4757388201
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,1995,1.72965416500429
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2027,39.3028494303554
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2005,1369.724626635
JPN,MEATCONSUMP,POULTRY,THND_TONNE,A,2014,2226.1801
NGA,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,386.200112207031
UKR,MEATCONSUMP,PIG,THND_TONNE,A,2006,585.207070214844
EGY,MEATCONSUMP,POULTRY,KG_CAP,A,1996,5.7291296274762
UKR,MEATCONSUMP,BEEF,KG_CAP,A,1993,17.5436387530481
PAK,MEATCONSUMP,PIG,KG_CAP,A,2017,7.52223354e-07
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2013,30.3883657588517
THA,MEATCONSUMP,BEEF,THND_TONNE,A,1991,318.915108544922
ISR,MEATCONSUMP,BEEF,THND_TONNE,A,2014,208.204110009766
PHL,MEATCONSUMP,PIG,THND_TONNE,A,2023,2211.154349518
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2015,6.48735333048517
EGY,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,125.989098413086
NOR,MEATCONSUMP,PIG,KG_CAP,A,2024,19.90603172262
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2007,12.5053888322374
VNM,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,4.70009980926514
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2017,2141.85019
ZAF,MEATCONSUMP,POULTRY,THND_TONNE,A,2013,2044.22104726563
KOR,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,5.7011001353585
CAN,MEATCONSUMP,PIG,KG_CAP,A,2002,21.8518841530967
COL,MEATCONSUMP,POULTRY,KG_CAP,A,1991,9.78712951268485
ZAF,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,2522.91899660259
OECD,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,1253.50306458278
CHN,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,3594.50913320313
ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,2027,53.3700808230558
KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2023,8.68326951800028
ISR,MEATCONSUMP,PIG,THND_TONNE,A,2012,19.5840996337891
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,2004,62.4453629873677
BRICS,MEATCONSUMP,SHEEP,THND_TONNE,A,1996,2981.86494588294
GBR,MEATCONSUMP,BEEF,KG_CAP,A,2025,11.6774565828003
THA,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,631.315224511719
ISR,MEATCONSUMP,SHEEP,KG_CAP,A,2025,1.74472251111677
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2023,4.6531151494198
CAN,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,22.9601
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2017,31.2177422324091
PER,MEATCONSUMP,BEEF,THND_TONNE,A,2001,137.952095849609
ARG,MEATCONSUMP,BEEF,THND_TONNE,A,2026,2635.95799834018
NZL,MEATCONSUMP,POULTRY,THND_TONNE,A,1999,100.627403
JPN,MEATCONSUMP,BEEF,THND_TONNE,A,2026,1355.77379963342
BRA,MEATCONSUMP,PIG,THND_TONNE,A,1992,1148.8001
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2021,151.590826565521
BRICS,MEATCONSUMP,POULTRY,KG_CAP,A,2009,9.03966843876331
MEX,MEATCONSUMP,BEEF,THND_TONNE,A,1993,1075.5540442401
GBR,MEATCONSUMP,PIG,THND_TONNE,A,2011,1347.425253
CHE,MEATCONSUMP,POULTRY,THND_TONNE,A,2002,99.5970985127449
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2015,2.91634916695221
ISR,MEATCONSUMP,PIG,THND_TONNE,A,1991,9.33709989318848
VNM,MEATCONSUMP,PIG,THND_TONNE,A,2027,4338.6850001373
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2005,33.828224012884
WLD,MEATCONSUMP,BEEF,KG_CAP,A,2009,6.66670036658696
EU27,MEATCONSUMP,POULTRY,KG_CAP,A,2022,23.4390396393867
PHL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.360369321457011
ISR,MEATCONSUMP,POULTRY,KG_CAP,A,1992,38.3374220327661
PAK,MEATCONSUMP,BEEF,KG_CAP,A,1996,3.98414473481783
TUR,MEATCONSUMP,SHEEP,THND_TONNE,A,2025,415.251671630176
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2018,17.9661537051835
OECD,MEATCONSUMP,SHEEP,KG_CAP,A,2023,1.35127072528268
MYS,MEATCONSUMP,SHEEP,THND_TONNE,A,2019,42.947278368048
WLD,MEATCONSUMP,BEEF,KG_CAP,A,1998,5.78164922194747
GBR,MEATCONSUMP,PIG,THND_TONNE,A,2025,1486.12871128089
PER,MEATCONSUMP,PIG,THND_TONNE,A,2027,216.554754816323
OECD,MEATCONSUMP,SHEEP,THND_TONNE,A,2010,2048.73955186742
AUS,MEATCONSUMP,PIG,KG_CAP,A,2027,22.932059091289
CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.412030253732346
COL,MEATCONSUMP,BEEF,THND_TONNE,A,2022,811.821654624242
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2022,4.44586908423743
IND,MEATCONSUMP,BEEF,THND_TONNE,A,1997,2044.22495351563
MEX,MEATCONSUMP,BEEF,THND_TONNE,A,2021,1685.45241196875
IRN,MEATCONSUMP,SHEEP,KG_CAP,A,2018,4.21757028614999
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2000,23.2671049477348
NOR,MEATCONSUMP,PIG,THND_TONNE,A,2027,148.808056909624
IRN,MEATCONSUMP,BEEF,THND_TONNE,A,1998,389.360115869141
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,1990,1985.40012441406
PAK,MEATCONSUMP,SHEEP,KG_CAP,A,2004,2.99563655345386
ETH,MEATCONSUMP,POULTRY,KG_CAP,A,2023,0.109744319548901
UKR,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.326116764070396
THA,MEATCONSUMP,BEEF,THND_TONNE,A,2000,199.359093530273
PHL,MEATCONSUMP,PIG,THND_TONNE,A,2002,1371.06406484375
NOR,MEATCONSUMP,SHEEP,KG_CAP,A,2001,4.89560412198817
BRA,MEATCONSUMP,BEEF,KG_CAP,A,2008,26.8547707163012
PHL,MEATCONSUMP,PIG,THND_TONNE,A,1991,701.700051171875
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2020,313.324821060356
EU27,MEATCONSUMP,SHEEP,KG_CAP,A,1996,2.063974275e-07
CHN,MEATCONSUMP,POULTRY,KG_CAP,A,2001,8.14062788069441
KOR,MEATCONSUMP,BEEF,THND_TONNE,A,2016,738.299102201731
RUS,MEATCONSUMP,BEEF,KG_CAP,A,2005,12.7080344727933
UKR,MEATCONSUMP,PIG,KG_CAP,A,1997,10.8894573141583
AUS,MEATCONSUMP,PIG,THND_TONNE,A,1996,337.618273
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.0359962220887759
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2022,14.1325214068595
PRY,MEATCONSUMP,POULTRY,KG_CAP,A,2026,5.20242609066283
CHE,MEATCONSUMP,BEEF,KG_CAP,A,1997,15.9468494344654
THA,MEATCONSUMP,BEEF,KG_CAP,A,2013,1.54457483835708
OECD,MEATCONSUMP,PIG,THND_TONNE,A,2028,42032.4913180364
CHE,MEATCONSUMP,PIG,KG_CAP,A,2020,22.4584847417143
ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,2008,50.2101898171783
UKR,MEATCONSUMP,BEEF,THND_TONNE,A,2028,320.323923416065
WLD,MEATCONSUMP,SHEEP,THND_TONNE,A,2022,15747.2620490512
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,2013,1.22467960575686
ETH,MEATCONSUMP,PIG,KG_CAP,A,2022,0.0147659978928393
PER,MEATCONSUMP,POULTRY,KG_CAP,A,2016,40.2963338462765
OECD,MEATCONSUMP,POULTRY,THND_TONNE,A,2010,38588.9442781355
TUR,MEATCONSUMP,BEEF,KG_CAP,A,2023,9.16592951051478
NZL,MEATCONSUMP,PIG,THND_TONNE,A,2013,92.07033443898
CHL,MEATCONSUMP,POULTRY,KG_CAP,A,1993,15.1729053145742
PHL,MEATCONSUMP,SHEEP,THND_TONNE,A,2000,34.2501
RUS,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.845139074254697
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2015,19.5443122872152
CHL,MEATCONSUMP,PIG,THND_TONNE,A,1999,238.122094018555
RUS,MEATCONSUMP,PIG,THND_TONNE,A,1994,2513.64009197774
JPN,MEATCONSUMP,PIG,THND_TONNE,A,2024,2650.64709251393
KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2022,20.1456385157053
TUR,MEATCONSUMP,PIG,KG_CAP,A,2009,2.0773996208e-06
IRN,MEATCONSUMP,BEEF,KG_CAP,A,2021,5.44039501437507
WLD,MEATCONSUMP,PIG,KG_CAP,A,2016,12.4884560315105
PER,MEATCONSUMP,POULTRY,THND_TONNE,A,1992,322.8760765625
VNM,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,169.560112817383
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,67423.9778893646
BRA,MEATCONSUMP,PIG,KG_CAP,A,2025,12.9078603464613
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1996,927.59628
SAU,MEATCONSUMP,BEEF,THND_TONNE,A,2020,201.038116941765
NZL,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,107.45057656189
ETH,MEATCONSUMP,BEEF,KG_CAP,A,1998,3.0539242079916
WLD,MEATCONSUMP,POULTRY,THND_TONNE,A,2011,104751.831885268
PHL,MEATCONSUMP,POULTRY,THND_TONNE,A,1998,518.517067773438
THA,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.0266322879387073
IDN,MEATCONSUMP,POULTRY,KG_CAP,A,2020,7.655302263546
ISR,MEATCONSUMP,PIG,KG_CAP,A,2021,1.32310189751479
PHL,MEATCONSUMP,POULTRY,KG_CAP,A,2021,13.9204882602084
VNM,MEATCONSUMP,POULTRY,THND_TONNE,A,2022,1585.41994441067
BRICS,MEATCONSUMP,POULTRY,KG_CAP,A,2012,10.4000676735949
KAZ,MEATCONSUMP,PIG,KG_CAP,A,2019,4.77257110775444
EGY,MEATCONSUMP,POULTRY,THND_TONNE,A,1990,272.038094384766
USA,MEATCONSUMP,BEEF,THND_TONNE,A,2023,13091.5597515129
PRY,MEATCONSUMP,PIG,KG_CAP,A,1990,21.8674556778856
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2011,23.3475804406547
OECD,MEATCONSUMP,SHEEP,THND_TONNE,A,1992,1286.75157918156
GBR,MEATCONSUMP,BEEF,KG_CAP,A,2002,11.5946904591478
CHN,MEATCONSUMP,PIG,THND_TONNE,A,2019,53253.2105578417
NOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,57.6690984798432
KOR,MEATCONSUMP,BEEF,THND_TONNE,A,2010,571.175152646725
GBR,MEATCONSUMP,SHEEP,KG_CAP,A,2013,4.09378269500632
NGA,MEATCONSUMP,BEEF,THND_TONNE,A,1998,298.368111474609
IRN,MEATCONSUMP,PIG,KG_CAP,A,2007,0.0020260415550422
VNM,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.220615740747295
ARG,MEATCONSUMP,PIG,KG_CAP,A,2014,7.9621844407452
CHL,MEATCONSUMP,PIG,THND_TONNE,A,2019,452.9221167104
CHL,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,876.029406854924
ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,2006,51.6526301564287
ZAF,MEATCONSUMP,PIG,KG_CAP,A,2013,3.51260863984207
JPN,MEATCONSUMP,BEEF,THND_TONNE,A,2027,1356.76327736745
WLD,MEATCONSUMP,PIG,KG_CAP,A,2023,12.149332560699
KAZ,MEATCONSUMP,BEEF,THND_TONNE,A,1990,710.0001
ARG,MEATCONSUMP,PIG,KG_CAP,A,2001,4.75760231593556
CHL,MEATCONSUMP,PIG,KG_CAP,A,2026,21.3879260224848
PAK,MEATCONSUMP,BEEF,KG_CAP,A,2002,4.4954638936056
RUS,MEATCONSUMP,PIG,KG_CAP,A,2010,17.7512716911619
IND,MEATCONSUMP,PIG,THND_TONNE,A,2016,316.519112451172
ETH,MEATCONSUMP,PIG,THND_TONNE,A,2023,2.29169315663351
IND,MEATCONSUMP,POULTRY,THND_TONNE,A,2007,1789.78403554688
PER,MEATCONSUMP,SHEEP,THND_TONNE,A,1999,36.9100998474121
CAN,MEATCONSUMP,PIG,KG_CAP,A,2011,16.741150298353
VNM,MEATCONSUMP,PIG,THND_TONNE,A,2022,3971.71751215457
IRN,MEATCONSUMP,BEEF,THND_TONNE,A,2010,601.706093652344
MEX,MEATCONSUMP,PIG,THND_TONNE,A,1997,970.427194
JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2022,17.267675643886
TUR,MEATCONSUMP,BEEF,KG_CAP,A,1997,4.46376870516119
EU27,MEATCONSUMP,POULTRY,THND_TONNE,A,2025,11975.5133621263
USA,MEATCONSUMP,BEEF,KG_CAP,A,2021,27.1937466387192
EGY,MEATCONSUMP,PIG,KG_CAP,A,2012,0.0075421183389114
JPN,MEATCONSUMP,PIG,KG_CAP,A,2011,14.5969437925106
OECD,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.53874701769123
PAK,MEATCONSUMP,POULTRY,KG_CAP,A,2006,2.9000557781587
PAK,MEATCONSUMP,BEEF,THND_TONNE,A,2018,1836.05112539063
VNM,MEATCONSUMP,PIG,KG_CAP,A,2006,23.802981980169
ZAF,MEATCONSUMP,POULTRY,THND_TONNE,A,2027,2622.59988835745
BRA,MEATCONSUMP,SHEEP,THND_TONNE,A,2005,110.097102542578
TUR,MEATCONSUMP,POULTRY,KG_CAP,A,2024,20.6413283410847
KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2016,14.6914455992749
GBR,MEATCONSUMP,BEEF,THND_TONNE,A,2011,1062.38793044359
COL,MEATCONSUMP,BEEF,KG_CAP,A,2006,12.8536007557068
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2000,8.75808715153537
VNM,MEATCONSUMP,PIG,KG_CAP,A,2009,27.2411908914158
BRICS,MEATCONSUMP,PIG,THND_TONNE,A,1997,40071.8906470956
ZAF,MEATCONSUMP,BEEF,THND_TONNE,A,1997,560.0001
EU27,MEATCONSUMP,POULTRY,KG_CAP,A,2005,18.5976692666265
USA,MEATCONSUMP,PIG,KG_CAP,A,2026,23.4179530499511
GBR,MEATCONSUMP,BEEF,KG_CAP,A,2010,11.8925898958049
UKR,MEATCONSUMP,SHEEP,THND_TONNE,A,2007,15.3001001907349
PHL,MEATCONSUMP,POULTRY,THND_TONNE,A,2005,703.447060449219
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,1997,3.18210016021729
ZAF,MEATCONSUMP,POULTRY,KG_CAP,A,1990,13.027803358621
NGA,MEATCONSUMP,POULTRY,THND_TONNE,A,2028,199.86508777489
EGY,MEATCONSUMP,BEEF,THND_TONNE,A,2005,906.108132226563
ARG,MEATCONSUMP,PIG,KG_CAP,A,2003,3.92850894294058
IRN,MEATCONSUMP,PIG,KG_CAP,A,2008,0.0021854186141439
CHN,MEATCONSUMP,SHEEP,KG_CAP,A,2024,3.38433671816853
MEX,MEATCONSUMP,PIG,KG_CAP,A,1996,7.56133728380603
PER,MEATCONSUMP,POULTRY,THND_TONNE,A,2023,1833.77300597174
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.494848524860354
TUR,MEATCONSUMP,PIG,THND_TONNE,A,2009,0.0001900000013643
OECD,MEATCONSUMP,PIG,KG_CAP,A,2026,23.649221910694
KOR,MEATCONSUMP,POULTRY,THND_TONNE,A,2000,518.219104392625
BRA,MEATCONSUMP,PIG,KG_CAP,A,2020,12.3281134918886
IDN,MEATCONSUMP,POULTRY,KG_CAP,A,2000,3.45971979993186
MYS,MEATCONSUMP,SHEEP,KG_CAP,A,2024,1.23782752102743
IND,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.558906954732977
EGY,MEATCONSUMP,PIG,KG_CAP,A,2015,0.0074533120139317
BRICS,MEATCONSUMP,BEEF,THND_TONNE,A,2008,19011.1941658351
PER,MEATCONSUMP,SHEEP,THND_TONNE,A,2026,41.5122599368118
PHL,MEATCONSUMP,BEEF,KG_CAP,A,2010,3.14994234974045
MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,1990,44.72894
USA,MEATCONSUMP,POULTRY,KG_CAP,A,2023,49.5815322108258
VNM,MEATCONSUMP,BEEF,KG_CAP,A,2020,9.7278010815396
PAK,MEATCONSUMP,BEEF,THND_TONNE,A,2012,1541.34604726563
ISR,MEATCONSUMP,BEEF,KG_CAP,A,2026,20.4353941238898
GBR,MEATCONSUMP,BEEF,KG_CAP,A,1994,1.2108470236e-06
KOR,MEATCONSUMP,PIG,KG_CAP,A,2022,31.0863809905374
MEX,MEATCONSUMP,PIG,THND_TONNE,A,2006,1385.59290272
CHE,MEATCONSUMP,PIG,THND_TONNE,A,2005,249.679095977527
VNM,MEATCONSUMP,PIG,KG_CAP,A,2019,29.957099864496
TUR,MEATCONSUMP,PIG,THND_TONNE,A,2001,0.0631000382661819
IND,MEATCONSUMP,BEEF,KG_CAP,A,1995,1.48763273727894
THA,MEATCONSUMP,BEEF,THND_TONNE,A,1990,316.450081689453
AUS,MEATCONSUMP,PIG,THND_TONNE,A,2018,695.733119259517
CHL,MEATCONSUMP,BEEF,THND_TONNE,A,2021,512.29587344012
ZAF,MEATCONSUMP,POULTRY,THND_TONNE,A,1994,628.900063378906
PER,MEATCONSUMP,BEEF,KG_CAP,A,2019,4.14165144943747
RUS,MEATCONSUMP,POULTRY,KG_CAP,A,2026,32.2936624224537
OECD,MEATCONSUMP,POULTRY,KG_CAP,A,2019,30.7476945388591
BRA,MEATCONSUMP,POULTRY,THND_TONNE,A,2001,5059.20358521875
KAZ,MEATCONSUMP,PIG,THND_TONNE,A,2006,129.434105737305
OECD,MEATCONSUMP,BEEF,KG_CAP,A,2002,15.9151903556659
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2020,18.3836540467709
NGA,MEATCONSUMP,BEEF,KG_CAP,A,1998,1.79452963985906
NOR,MEATCONSUMP,PIG,KG_CAP,A,2004,18.9712986786253
PRY,MEATCONSUMP,SHEEP,THND_TONNE,A,2024,4.13939535119167
IRN,MEATCONSUMP,BEEF,THND_TONNE,A,2005,397.796120507813
IND,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.609709102728561
KAZ,MEATCONSUMP,SHEEP,THND_TONNE,A,1995,192.076088769531
SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2004,154.39609609375
